price,logPrice,pricePerSqft,propertyType,postalCode,postalFsa,submarketCluster,livingAreaSqft,bedrooms,bathrooms,latitude,longitude,lat_x_lon,lat_sq,lon_sq,propertyTax,ageYears,h3Cell,assessedValue,salePrice,saleDate,timeAdjustmentFactor,bedroomsImputed
574200.0,13.2607330466691,304.2925278219396,Duplex,B2W6C9,B2W,cluster-01,1887.0,3.0,3,44.685043,-63.486801,-2836.910432617443,1996.753067911849,4030.573901213601,,34.0,882b0c5b41fffff,476700,495000.0,2022-03-15,1.16,False
463999.99999999994,13.047639831208393,227.22820763956904,Detached,B3T1S2,B3T,cluster-10,2042.0,3.0,3,44.559934,-63.730653,-2839.8336914569018,1985.5877180843559,4061.5961318064087,,70.0,882b0e94bdfffff,475400,400000.0,2022-03-15,1.16,False
591020.0,13.289605136763189,368.9263420724095,Detached,B4E1V9,B4E,cluster-06,1602.0,3.0,3,44.789614,-63.69891,-2853.04959112074,2006.109522268996,4057.5511351880996,,25.0,882b0e9253fffff,488600,509500.0,2022-03-15,1.16,False
1197120.0,13.995429230141918,287.1479971216119,Detached,B4A0C9,B4A,cluster-02,4169.0,5.0,4,44.703226,-63.678402,-2846.6299959248518,1998.378414807076,4054.938881273604,,16.0,882b012db5fffff,984500,1032000.0,2022-03-15,1.16,False
394400.0,12.885120901710618,294.32835820895525,Detached,B2X0A1,B2X,cluster-11,1340.0,2.0,2,44.702209,-63.532601,-2840.047608215609,1998.2874894796812,4036.391389825201,,19.0,882b012eb7fffff,471500,340000.0,2022-03-15,1.16,False
626400.0,13.34774442365873,247.58893280632412,Detached,B3Z1J1,B3Z,cluster-07,2530.0,3.0,3,44.722102,-63.826021,-2854.4338214161417,2000.0664072984039,4073.7609566924407,,38.0,882b0e90e7fffff,549500,540000.0,2022-03-15,1.16,True
592800.6,13.29261336510925,309.7181818181818,Detached,B3Z0V4,B3Z,cluster-07,1914.0,3.0,3,44.704679,-63.890114,-2856.187037643406,1998.5083244930408,4081.9466669329954,,4.0,882b0e91b3fffff,701800,511035.0,2022-03-15,1.16,False
783000.0,13.57088797497294,656.8791946308725,Detached,B3A2T6,B3A,cluster-11,1192.0,4.0,1,44.673374,-63.56746,-2839.77291481004,1995.7103445438763,4040.8219708515994,,62.0,882b012c91fffff,566100,675000.0,2022-03-15,1.16,False
352640.0,12.773202985506632,170.1930501930502,Duplex,B3M1Z7,B3M,cluster-02,2072.0,3.0,4,44.678929,-63.660529,-2844.2842552934408,1996.2066965870406,4052.6629525598405,,47.0,882b0e9661fffff,544400,304000.0,2022-03-15,1.16,False
415396.0,12.936987561104797,177.4438274241777,Detached,B3Z1B9,B3Z,cluster-07,2341.0,4.0,2,44.675556,-63.819708,-2851.180938657648,1995.9053039091361,4072.955129205264,,,882b0e9565fffff,493200,358100.0,2022-03-15,1.16,False
